Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,4.7,4.8,4.8,5.2,4.5,4.8,4.8,4.8,5,5.1,5.4,5.6,6.2,5.9,6.7,7.5,8.7,10.8,12.5,12.8,11.9,14.4,16.3,17.1,16.6,16.1,16.4,17.1,17.3,18.7,17.5,,
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.670834078,16.13860565,23.99975216,23.17461211,33.82655535,32.55684432,33.13160014,36.23882769,40.00930133,45.30799547,49.19053015,55.3954164,57.38793374,62.35790322,61.93452502,57.14991288,57.40467169,52.43092181,56.68124238,56.15059302,57.00317211,56.30832504,51.67082815,50.90028816,41.36865662,41.79941505,41.01908468,45.35785609,44.69679605,49.62653598,48.19162362,47.73974703,52.10447842,51.84145259,50.84899886,50.89230043,48.90934761,45.96388181,42.3035225,35.24676477,31.81361853,27.58722149,31.62302005,26.5430805,19.50658773,15.86780757,14.90228833,11.48101044,10.03294772,9.024225293,7.267724995,6.614046992,6.353894073,5.377393551,5.092479397,4.753482359,,,,,,,,
Italy,ITA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,81.90033935,69.19008539,60.3540947,64.46794132,51.1041795,51.61876165,48.9081797,44.00332571,41.34927479,37.556107,34.65612553,31.53566817,30.88114479,26.07284805,25.65047437,28.13936259,24.2151524,31.00122455,26.27730059,25.66885849,24.6596248,24.04752059,22.80311947,23.01106552,23.60384333,22.54865916,21.75600201,19.92263934,20.26807514,16.44352171,14.83764726,19.33586329,18.95198232,18.85139594,19.52347644,15.91732529,17.55946165,16.8758417,16.25041888,17.49821604,16.37357793,17.21663589,14.23907874,12.80922739,14.31416236,12.15031667,12.0231011,10.64687141,13.27573064,17.04198242,17.10864101,15.24141188,14.08519398,18.33009736,21.05056883,16.17334726,,,,,,,,
Italy,ITA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Italy,ITA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Italy,ITA,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.59946479,128.7871942,113.688341,120.8320689,119.1316423,114.0130165,132.1649626,117.7735345,206.3860527,265.1711047,141.3158029,124.4458195,196.2059386,162.4245899,125.1077422,350.0114862,,,,,,,,,
Italy,ITA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,4.743169428,,2.393632859,3.112642734,3.266526804,5.309542217,5.562373206,4.663628763,4.719392825,5.873955959,12.86257852,21.89950167,14.93665249,15.18789139,18.24311664,12.59419886,13.24268101,9.366989298,13.64369672,16.91847676,17.83683369,19.5512156,27.75349308,0.023167546,58.14541835,67.00783402,45.15896413,37.36582683,38.972687,43.70572047,42.94831049,52.65334588,48.46294685,21.67548754,29.81224887,25.04840322,18.80119836,23.08754509,28.73408594,27.16511692,,,,,,,,,
Italy,ITA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.34408569,,77.54010773,,82.97872162,,77.77777863,74.6031723,72.41379547,72.19512177,74.14633942,73.30097198,72.8155365,70.81340027,71.90476227,71.09004974,68.2464447,64.45497894,62.01922989,61.90476227,63.33333206,63.33333206,65.7142868,66.19047546,77.14286041,78.09523773,78.77358246,78.30188751
Italy,ITA,Control of Corruption: Estimate,CC.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407847583,,0.490962476,,0.699464858,,0.523466825,0.484606415,0.361397028,0.403579652,0.477287948,0.331189245,0.262665063,0.194480166,0.283443719,0.299565822,0.172010645,0.070905864,0.005657753,0.026577624,0.081554696,0.175231233,0.215687439,0.233934671,0.50953573,0.517084956,0.527714252,0.550129175
Italy,ITA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,884799999.1,1242037317,1588048299,1657106925,1277818416,1916483255,1898491133,2297942595,2893632969,4474044522,5461245568,4825399921,5073622555,5654745672,5766521755,5391530006,6737576748,8872463874,10399557542,11209061532,12553171940,13742008727,14193628445,12883990401,12280135848,14296935922,14328508357,15450159334,14422588490,10621075625,9352433185,10141458789,11767797037,14701431453,17935157117,19671465921,19246397198,21651409785,21012238426,19323569908,16302725625,19288694907,17555949928,20463651668,20840327133,17409697985,18394298306,20050106968,21704934562,19926917892,21729912900,24602353123,23810184214,25282978743
Italy,ITA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,42.54258413,44.97496686,48.00864719,47.44881761,43.33632085,44.20635648,43.50837417,49.22380071,51.95083756,52.76682493,50.49150627,46.4676814,49.18357454,50.64563859,48.04461092,45.03900613,43.97254677,43.21586433,43.52019755,40.36401816,35.6245026,43.44029675,43.64261077,46.4217007,48.44566124,50.44477765,49.35456619,47.94401453,46.73756382,46.76996946,46.43458821,42.87664098,42.66171375,42.05108459,40.45071556,38.37351748,37.35432168,36.55546004,39.75564685,41.53994009,38.06430445,38.80791198,37.48405371,39.02883644,39.86111724,40.11324171,39.98992292,39.5531715,39.85660743,40.48930231,23.31004958,24.09084184,36.0870047,37.86641403
Italy,ITA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,3851199996,4217406081,4984491119,5746581687,6150217099,7375444932,7298269760,9673905842,12148412235,15587324558,17709100691,15411843641,16204356558,16908072931,17034127902,18633636514,22656258842,28049040447,28159769569,29576771000,46233057807,42782874884,53921887170,48923547569,51013773221,56927495967,60815855620,61975544890,63789541976,60616605454,59214764350,60236914551,63039521110,74372421964,87509941304,92015863394,1.02474E+11,1.16677E+11,1.16252E+11,97271953907,1.00965E+11,1.11499E+11,1.09228E+11,1.12289E+11,1.14302E+11,98303302955,1.00977E+11,1.1271E+11,1.23107E+11,1.22306E+11,85350042563,1.03642E+11,1.27336E+11,1.47966E+11
Italy,ITA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,1580799998,1798768419,2114578244,2541471333,3328679273,2562931918,2077158654,2585037273,3789869791,5848340811,7676940601,7839496942,7686381666,6070375138,6647219996,6953405110,8172177872,9189145311,11021128425,14581286724,18996581815,21900481562,28779338152,31862777319,28604014211,34153630311,40143931759,45697133629,51283098217,57047031784,48376404476,47578847544,53378333979,62996495995,71811283797,84945598824,1.03155E+11,1.22306E+11,1.11986E+11,91722342154,80501992275,91730574457,76036017655,77679675924,83347990890,59392192042,70756706820,82206521228,93403759300,90670377944,77857441153,95346080760,1.04344E+11,1.26191E+11
Italy,ITA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,342269999.1,1173523614,-725374313.1,-66263291.22,-1213399561,-3047518703,2120146921,6225772275,4068266588,3142700460,1019501842,-767734884.6,-4803002903,5822695267,2505401250,-7637366903,2306921141,5388539529,8428546819,11286217081,11664722648,-6387395098,-24449306116,-3208010868,1819336182,2584767337,11924064245,12877582395,-21338622053,-8042469380,3245580607,-590902683.8,3172075398,1118558195,-2843017353,-1031112089,-568119169.5,1894195593,8209322802,9003512386,1335572095,1169214747,1878109361,1997306265,-1212583722,594057617.5,-1288788026,2916421879,3073958050,3637301602,4630557337,24374656109,2000826765,2962285861
Italy,ITA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,-223519839.8,328290636.8,220968538.8,-3722193119,-8057060099,-951324152.9,-3653621520,392938532.8,3393179698,-118413034.9,-16040403208,-11330296399,-8090427882,-1894341036,-5164570228,-5550502784,5111070217,353301863.9,-856199160.3,-1747173314,-1441176675,-1985705482,252201484.7,28424289476,30812195597,37947877352,53337519976,39147359744,35048394405,21916401433,8815236965,15199203224,13001947588,10701141110,9645042007,-520361862.6,-13369139297,3057133915,-2906003767,866195255.8,-26631476575,-22220611319,23926500134,50635466947,65127558363,59969555028,66385652855,61798029411,54145722907,67886716262,78587904914,57963429191,-20616772444,44897581259
Italy,ITA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,0.720029881,1.297294892,1.364664694,-1.618867216,-4.144769164,-0.288166496,-1.271789854,0.909870294,1.920753992,1.504641835,-2.214527684,-2.408734683,-1.731516825,0.146041526,-0.732139551,-0.904050635,0.378659155,-0.318830062,-0.801967945,-1.381545123,-1.391589307,-1.950021383,-2.217846621,0.726103968,1.20082501,2.136455446,3.045778026,2.599019012,1.583173204,0.79717751,-0.270933688,0.155317844,-0.491647996,-0.768790407,-0.497026061,-0.899507101,-1.45272297,-1.361434284,-2.756760256,-1.836912657,-3.315354294,-2.823890503,-0.245779425,1.156187589,1.864451893,1.435733846,2.646996307,2.706811379,2.580669342,3.247234552,3.957743467,2.392222389,-1.586053865,0.544581197
Italy,ITA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.100744902,0.325749429,0.152101741,0.157785472,0.101791727,0.15077269,0.071167393,0.217625638,0.050475579,0.136802809,0.15490087,0.324509432,0.224899282,0.456733475,0.42956667,0.384918822,0.383046876,0.25902609,0.526224673,0.23052073,0.63034777,0.610854319,0.324861164,0.678609286,0.477323541,0.596038315,0.663427409,0.837596851,0.980664889,0.020955922,0.566161145,1.401468784,0.901074069,0.135927002,0.79228957,2.814355287,3.024335615,5.421951121,2.810849825,0.834989649,1.438503987,2.26025359,0.325677283,0.946610041,0.947093888,0.839812878,0.72770998,0.602211377,1.847859213,1.861698026,0.249713919,2.545949827,2.264133561,1.023617393
Italy,ITA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,18015521582,19738106741,24098494890,33519044235,48142684557,45623735572,50061472458,55448253032,65382545233,88589458548,1.14982E+11,1.1121E+11,1.0575E+11,96320562162,1.02575E+11,1.06878E+11,1.23904E+11,1.55411E+11,1.72391E+11,1.94024E+11,2.48908E+11,2.52088E+11,2.8313E+11,2.34482E+11,2.49895E+11,2.94651E+11,3.05043E+11,3.10761E+11,3.29324E+11,3.27425E+11,3.3617E+11,3.35753E+11,3.60919E+11,4.31109E+11,4.97823E+11,5.40745E+11,6.22041E+11,7.33966E+11,8.00753E+11,6.00196E+11,6.60738E+11,7.48116E+11,6.48724E+11,6.43069E+11,6.50328E+11,5.62157E+11,5.54024E+11,6.1749E+11,6.76503E+11,6.4404E+11,5.44004E+11,7.12728E+11,8.71434E+11,8.88307E+11
Italy,ITA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,10.45454545,11.2786219,12.90580885,13.58839733,14.49515739,16.34983677,14.13083795,15.13095522,15.69440258,15.59941615,14.55097265,15.868685,17.1135725,15.36590613,15.85644705,17.28016617,13.54765053,13.01039466,12.53029995,11.77744666,11.15669475,11.22925458,10.93009027,11.0963943,11.21958481,10.7324986,10.98059508,12.6738471,8.348790895,9.236198653,6.921347843,8.740539158,9.048905415,7.788872438,9.790134154,9.200362945,10.06981456,9.166560442,10.01489982,9.612328181,9.510331322,9.441443226,10.21147727,10.04511959,10.27416919,11.20382562,11.49056445,11.61485037,11.41821624,11.14128834,15.2053486,14.71828087,11.56654639,11.68946183
Italy,ITA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,6.500444863,6.377661288,6.34922894,6.324548707,6.077364498,6.272714155,6.089481075,6.802928185,6.827859543,6.922034007,6.774943784,6.695501132,7.024823095,6.78128877,7.02304467,7.445723922,6.551332955,6.558624737,6.195542932,6.396443334,7.582285504,6.69821094,8.174830951,8.832627055,8.72389313,9.064476858,8.595840789,9.298739805,9.664206743,9.730234316,10.28280023,10.43108826,10.17225101,9.670991962,9.685653852,10.05021074,10.7125806,11.0497946,10.32622951,9.423715361,10.04536301,10.08417382,10.47890363,10.44294194,10.71375172,10.96236837,10.99434302,11.70394856,11.93845487,12.18821861,9.487480782,10.15150653,12.90490729,13.47484967
Italy,ITA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,85.93,86.9,86.37,90.28,92.75,94.93,100.43,96.75,99.24,99.42,98.01,91.57,100.66,102.4,101.73,97.75,101.51,103.34,110.42,115.44,111.37,107.01,120.09,109.66,109.7,110.51,114.78,107.66,110.24,102.46,113.57,114.82,111.84,110.88,110.07,113.06,110.99,111.31,119,115.2,112.89,109.62,105.8,119.09,115.37,110.56,109.17,112.22,112.02,108.51,107.71,103.35,101.77,95.58,102.55,101.88,97.96,99.17,98.46,99.92,99.4,96.97,
Italy,ITA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279865.1205,,,,,,,,,,278674.7172,,,,,,,,,,,,,,,277070.5771,,,,,,,,
Italy,ITA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.80582095,26.07085784,26.33589473,26.60093162,26.86596852,27.13100541,27.3960423,27.66107919,27.92611608,28.19115297,28.30145612,28.52423255,28.74700897,28.9697854,29.19256183,29.41533826,29.63811469,29.86089112,30.08366755,30.30644398,30.52922041,30.71117754,30.89313468,31.07509181,31.25704895,31.43900608,31.62096998,31.80293388,31.98489777,32.16697045,32.34893496,32.53089947,,
Italy,ITA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.8773425,,,,,,,,,,971.6608489,,,,,,,,,,,,,,,1081.059049,,,,,,,,
Italy,ITA,Land under cereal production (hectares),AG.LND.CREL.HA,,6387203,6485855,6299467,6244904,6056518,5991218,5768719,5954460,5922142,5863821,5515115,5335821,5278781,5270970,5124766,5145201,4504694,5138256,5129977,5110637,5006438,5115001,5127063,5074307,4821364,4849747,4693753,4570559,4627087,4413402,4401724,4225437,4075797,4103767,4216267,4223665,4195050,4082355,4173966,4137209,4134297,4284649,4147562,4276507,3995818,3801047,3933244,4037602,3480655,3476388,3438491,3498385,3459869,3392536,3275506,3253985,3140579,3092700,3066520,3011730,2978390,3010620,
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,70.32402842,70.21862568,69.73581313,69.57260889,69.49780694,69.37880385,69.29040155,69.20879943,68.77358811,68.61378396,60.00816021,59.52874775,59.44034545,59.50834722,59.55934854,59.6001496,59.50494713,59.80415491,59.86875659,59.71235252,59.67495155,59.62395022,58.68552582,58.63112441,58.12451124,57.94430655,57.8423039,57.25408861,57.29148958,57.25748869,54.58501921,54.32661249,54.09540648,53.38818809,52.13355547,52.18795689,52.17435653,52.64696882,53.71799667,52.87807979,52.42156379,51.64717738,50.40951176,50.32835336,49.83125816,48.02886534,47.89021974,48.88846807,47.28288437,48.45088902,46.84395268,46.42598692,46.09120852,44.5086197,43.77481249,43.32505969,43.3743296,41.94874847,44.36999564,42.33226362,41.94223159,,
Italy,ITA,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Voice and Accountability: Standard Error,VA.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20805575,,0.213555023,,0.202215627,,0.187490851,0.186603338,0.175457552,0.175319895,0.154178515,0.144001663,0.145380259,0.14110902,0.121213853,0.118781805,0.119458638,0.117670625,0.140041381,0.142751291,0.14030619,0.120678611,0.122425996,0.121891789,0.110298581,0.10977336,0.109034643,0.110624783
Italy,ITA,Voice and Accountability: Number of Sources,VA.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,8,,9,9,9,9,11,12,12,13,14,15,15,14,11,11,11,12,12,11,10,10,10,10
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.732963001,6.67785707,7.800287494,8.016201761,7.971528257,7.595011402,7.772071453,7.736913817,8.15204658,8.29074617,7.805268719,7.476558756,7.758024596,8.587243013,7.770245655,9.159162313,9.983696894
Italy,ITA,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.15347148,55.20761265,52.60820946,53.78696475,51.54685118,52.63089663,53.50002447,55.67447238,65.5011123,77.41573279,81.65067025,91.22200585,109.38588,118.765964,89.04121181,97.8799267,114.5010959,109.6974845,113.3750307,115.9318966,100,101.0387567,111.0349996,120.2492349,117.665206,109.3662352,133.5445136,,
Italy,ITA,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,3.267416596,3.527834953,3.218953196,3.596379803,3.505713077,3.670519827,3.342719027,3.602535928,3.316060134,2.852662172,3.451442972,3.319336664,3.026100658,2.856332039,3.432924027,3.317723446,3.00615359,3.639262167,3.29781728,2.398541368,3.291600473,3.468400934,3.107338861,2.612132338,2.470514513,2.258972635,1.97200302,1.926802829,1.854883938,1.801533222,1.522742122,1.388632077,1.292624533,1.286216834,1.169737681,1.350393626,1.154756738,1.363625787,1.656837621,1.046986668,1.116697391,1.16077025,1.191666262,1.135991579,1.116463767,1.274326147,1.286801637,1.23898175,1.260764576,1.525877311,1.279016196,1.355100107,1.36254806,1.425118753,1.519843748,1.350905009,1.134127559,1.121299978,1.157812601,1.117218286,1.12740312,,,
Italy,ITA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1.710718117,1.680149347,1.072984399,1.119402985,1.14261532,1.181107865,1.355526762,1.500385452,1.349673911,1.270785569,1.323040488,1.22116509,1.206555112,1.199560356,1.696434434,1.779814405,1.757708103,1.340490269,1.040316967,0.988954961,0.784021172,0.853576195,0.908418502,0.951717798,1.116892088,1.138857546,1.086509523,1.106044703,0.902944384,0.953256711,1.174921353,1.234599464,1.333088414,3.287703386,2.861637022,3.372399955,4.006526114,4.252432067,3.979236134,3.060248552,3.720455826,3.90300211,4.210122168,4.621032666,5.245865377,5.872770904,6.495179891,6.865071385,7.465854576,6.680891051,7.011753714,7.459383439,7.675331183,7.935933282,7.213662602,6.428905962,6.175706905,6.226199841,5.915898751,5.793354163,5.688708697,,,
Italy,ITA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,3657000000,4184000000,4667000000,5056000000,5962000000,7198000000,8038000000,8706000000,10186000000,11728000000,13205000000,15105000000,18609000000,22226000000,30465000000,34988000000,37265000000,45305000000,56090000000,72233000000,78104000000,77070000000,73791000000,72877000000,74564000000,76717000000,97204000000,1.16711E+11,1.27859E+11,1.40556E+11,1.70304E+11,1.69465E+11,1.78155E+11,1.69229E+11,1.91362E+11,2.33766E+11,2.52293E+11,2.40414E+11,2.45801E+11,2.35564E+11,2.40518E+11,2.4449E+11,2.54427E+11,2.99333E+11,3.53782E+11,3.73135E+11,4.16875E+11,4.99882E+11,5.42748E+11,4.06909E+11,4.47301E+11,5.23258E+11,5.01306E+11,5.18268E+11,5.29797E+11,4.5699E+11,4.61737E+11,5.07418E+11,5.49526E+11,5.37718E+11,4.99792E+11,6.15635E+11,6.58557E+11,6.76963E+11
Italy,ITA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,9.165232358,9.033362559,9.133333831,9.818231857,10.07686252,9.546224177,9.167876554,7.426686699,7.646932143,7.190267658,7.14253167,7.899677142,7.574690646,7.037038303,7.795025961,8.44114078,7.753398893,8.075682288,7.513742576,8.89143406,5.956285347,6.527627041,7.791223271,8.853734929,7.651277258,7.111999442,8.534566224,9.372312153,5.661778872,3.642295368,4.504945129,6.418040635,6.996758934,5.46428372,5.698915817,6.086539834,6.698694738,7.025025687,5.513026589,6.783465236,6.956515482,7.606906517,7.784330485,7.508402371,7.442481041,7.276909833,7.585906712,7.783355347,7.535341588,6.881166025,10.71897784,9.685610449,7.873046573,8.558544779
Italy,ITA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,2.563660116,2.651714405,2.792922965,2.458821476,2.074765033,1.950176893,1.913135407,1.716056456,1.585154382,1.494960667,1.481439137,1.598346234,1.525710465,1.253406515,1.282894497,1.07313883,1.02931698,1.063476071,0.996470158,1.427697667,0.974620632,1.104048319,1.267536551,1.215232572,1.598338799,1.188131867,1.259389784,0.94066834,0.724057495,0.65498109,0.640306553,0.621360418,0.660861375,0.667001218,0.635116441,0.635990011,0.634018709,0.69727262,0.697999832,0.651814509,0.68439399,0.643793064,0.612915907,0.57149091,0.603948733,0.635111629,0.63262574,0.692727198,0.717937192,0.731385448,0.730069558,0.71554901,0.686464852,0.706718707,0.721962458,0.692311636,0.700482672,0.678723548,0.717790383,0.786089675,0.731626411,0.64795174
Italy,ITA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.47082098,98.26909159,100.3874468,101.5680688,100.377274,98.5322609,95.37729185,96.98525163,93.87639016,98.53277393,94.24524189,91.40888417,91.53516558,94.17758562,97.21733023,100,102.6615042,99.74062006,98.55294463,100.941574,104.715058,99.13694753,,
Italy,ITA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,19.0230155,17.81993998,20.41579617,19.25610199,18.26782768,19.67984347,17.09005783,21.33921358,20.19252186,17.9058974,20.12282123,22.2071583,25.32540559,27.06341638,26.19284953,25.83249362,28.93213513,27.95502338,23.92576071,24.96794432,38.87512873,29.91095191,29.91777611,30.02934494,31.26041496,31.01094481,30.36110566,29.28553084,37.23405053,39.20321102,42.82092103,46.53537725,43.81681864,44.04493464,41.44915478,43.5178373,45.62498426,46.5971838,42.90725425,43.17431454,42.69129301,42.49729186,41.90255952,41.09925462,41.30035163,41.44952195,41.67291174,42.10021156,42.65373516,42.22634863,52.83526549,48.65079589,44.41794518,45.02069702
Italy,ITA,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,9.220624797,8.668766772,8.751022316,9.337956616,8.359944778,8.851061497,8.366999043,9.955549138,9.557732844,8.848399194,8.753719141,8.41235429,8.705171841,8.376392919,7.366052951,7.514411718,9.044159134,8.409371095,8.52799433,8.337528058,9.241849818,9.652444807,10.02991217,10.7766629,11.34273415,9.883017168,9.470836832,9.484931857,9.680060007,9.869391831,9.565976371,9.437416146,8.191469068,4.954301792,5.1017472,4.993402863,5.259252886,5.265349159,5.320028434,0.387427158,0.385710182,0.411941843,0.475951664,0.45719479,0.422711571,0.305604544,0.191897566,0.281665048,0.298129456,0.319882106,0.275264115,0.527662866,0.51959959,0.573773538,0.380637808,0.39129236,0.346209713,0.367289048,0.337158972,0.434624404,0.422287188,,,
Italy,ITA,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,5.257809966,4.18854276,4.748552067,5.617826519,6.61544254,6.756849362,6.875977862,5.17218263,4.741783121,4.834137685,4.442195835,4.004775819,3.594035364,4.033397698,3.227243732,2.920114929,2.623985261,3.347116802,2.789865344,2.84659123,2.554211393,2.783559021,3.320146,3.153641397,3.003948345,3.092301102,2.272888756,2.008925715,2.176832479,2.25461969,1.986965506,1.996769458,1.959870958,1.944248496,2.081611962,2.03940072,1.90365011,1.967901593,1.931660514,1.766263556,1.878870384,1.746952774,1.755343163,1.736437442,1.842244414,1.817344945,1.836730755,1.963328262,2.038614635,1.901192715,2.005493425,2.314530184,2.049177364,2.051770142,2.21049288,2.113577294,2.06611485,1.947910458,1.84461128,1.876672138,2.021245092,,,
